22454,Reliance FHF-XXIV-4(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
22514,Kotak Medium Term Fund(G),3,Debt : Medium Term,The investment objective of the scheme is to generate regular income and capital appreciation by investing in a portfolio of medium term debt and money market instruments. There is no assurance or guarantee that the investment objective of the scheme will be achieved.
22532,Motilal Oswal Ultra Short Term Fund-Reg(G),1,Debt : Ultra Short Term,The investment objective of the Scheme is to generate optimal returns consistent with moderate levels of risk and liquidity by investing in debt securities and money market securities.
22533,Motilal Oswal Midcap 30 Fund-Reg(G),2,Equity : Mid Cap,The investment objective of the Scheme is to achieve long term capital appreciation by investing in a maximum of 30 quality mid-cap companies having long-term competitive advantages and potential for growth.
22559,Aditya Birla SL Inv Inc-Annual Plan IX(G),Unrated,Debt : FTP/FMP,The investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of debt & money market securities maturing on or before the term of the Scheme.
22629,Kotak FMP-108-733D(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to generate returns through investments in debt and  money market instruments with a view to reduce the interest rate risk. The Scheme will invest in debt  and money market securities, maturing on or before maturity of the scheme. There is no assurance that the investment objective of the Scheme will be achieved."
22687,Kotak India Growth Fund-Series 5(G),Unrated,Equity : Multi Cap,The investment objective of the scheme is to generate capital appreciation from a diversified portfolioof equity & equity related instruments across market capitalisation and sectors.
22781,HDFC FMP-XXVII-1846D-Aug 2013(1)-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Plan(s) under the Scheme is to generate income through investments in Debt / Money Market Instruments and Government Securities maturing on or before the maturity date of the respective Plan(s).
22868,Axis Hybrid Fund-7-Reg(G),Unrated,Hybrid : Debt Oriented,To generate income by investing in high quality fixed income securities that are maturing on or before the maturity of the Scheme whilst the secondary objective is to generate capital appreciation by investing in equity and equity related instruments.
22923,Reliance FHF-XXIV-11(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
22979,ICICI Pru FMP-69-1821D-H(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio of fixed income securities/debt instruments maturing on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
23018,Axis Credit Risk Fund-Reg(G),3,Debt : Short Term,"To generate stable returns by investing in debt & money market instruments across the yield curve & credit spectrum. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The Scheme does not assure or guarantee any returns."
23026,ICICI Pru FMP-69-1821D-I(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio of fixed income securities/ debt instruments maturing on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
23042,ICICI Pru CPO Fund-IV-C-60M(G),Unrated,Hybrid : Debt Oriented,"The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
23091,Aditya Birla SL Inv Inc-Annual Plan X(G),Unrated,Debt : FTP/FMP,The investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of debt & money market securities maturing on or before the term of the Scheme.
23154,Reliance FHF-XXIV-15(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
23158,Indiabulls Short Term Fund(G),2,Debt : Short Term,"The Scheme will endeavor to generate stable returns over short term with a low risk strategy while maintaining liquidity through a portfolio comprising debt and money market instruments such that the Macaulay duration of the portfolio is between 1 year - 3 years. However, there can be no assurance that the investment objective of the scheme will be achieved."
23166,HDFC FMP-XXVII-1875D-Aug 2013(1)-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Plan(s) under the Scheme is to generate income through investments in Debt / Money Market Instruments and Government Securities maturing on or before the maturity date of the respective Plan(s).
23296,Edelweiss Banking and PSU Debt Fund-Reg(G),2,Debt : Short Term,"The investment objective of the Scheme is to generate returns commensurate with risks of investing in a portfolio of Debt Securities and Money Market Instruments issued by Banks, Public Sector Undertakings, Public Financial Institutions, entities majorly owned by Central and State Governments and Municipal Bonds. However, there can be no assurance that the investment objective of the scheme will be realized."
23431,DSPBR Dual Advant-45-38M-Reg(G),Unrated,Hybrid : Debt Oriented,"The primary investment objective of the Schemes is to generate returns and seek capital appreciation by investing in a portfolio of debt and money market securities. The schemes also seek to invest a portion of the portfolio in equity & equity related securities to achieve capital appreciation. As far as investments in debt and money market securities are concerned, the Schemes will invest only in securities which mature on or before the date of maturity of the Schemes. There is no assurance that the investment objective of the Schemes will be realized. "
23433,Sundaram Hybrid Fund-Sr F-Reg(G),Unrated,Hybrid : Debt Oriented,"To generate capital appreciation and current income, through a judicious mix of investments in equities and fixedincome securities."
23436,HSBC FTS-96-Reg(G),Unrated,Debt : FTP/FMP,To seek generation of returns by investing in a portfolio of fi xed income instruments which mature on or before the maturity date of the Plan(s).
23444,Sundaram Select Micro Cap-Series II-Reg(G),Unrated,Equity : Small Cap,To seek capital appreciation by investing predominantly in equity/equity-related instruments of companies that can be termed as micro-caps. A company whose market capitalisation is equal to or lower than that of the 301st stock by market cap on the NSE at the time of investment will be considered to be in micro-cap category.
23501,UTI FTIF-XVII-X(367D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before  the date of maturity of  the scheme. However, the scheme does not guarantee / indicate any return.  There is no assurance that the funds objective will be achieved."
23504,Canara Rob Corp Bond Fund-Reg(G),2,Debt : Medium Term,"The Scheme seeks to generate income and capital appreciation through a portfolio constituted predominantly of AA+ and above rated Corporate Debt across maturities. However, there can be noassurance that the investment objective of the scheme will be realized."
23683,DHFL Pramerica FMP-38-Reg(G),Unrated,Debt : FTP/FMP,The objective of the Scheme is to generate income by investing in debt and money market instruments maturing on or before the date of the maturity of the Scheme. There can be no assurance that the investment objective of the Scheme will be realized.
23884,ICICI Pru CPO Fund-IV-D-60M(G),Unrated,Hybrid : Debt Oriented,"The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
23904,TATA FMP-46-K(G),Unrated,Debt : FTP/FMP,"The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of a scheme. The maturity of all investments shall be equal to or less than the maturity of a scheme. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The scheme does not assure or guarantee any returns."
23913,HDFC Banking and PSU Debt Fund-Reg(G),4,Debt : Short Term,"To generate income / capital appreciation through investments in debt and money marketinstruments consisting predominantly of securities issued by entities such as ScheduledCommercial Banks (SCBs), Public Sector undertakings (PSUs), Public Financial Institutions (PFIs), Municipal Corporations and such other bodies. There is no assurance that the investment objective of the Scheme will be realized."
24097,TATA FMP-44-D(G),Unrated,Debt : FTP/FMP,The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of the scheme.The maturity of all investments shall be equal to or less than the maturity of a scheme.
24101,Reliance FHF-XXV-20(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities
24150,Aditya Birla SL Banking & Financial Services Fund-Reg(G),Unrated,Equity : Sector-Financial Services,The primary investment objective of the Scheme is to generate long-term capital appreciation to unitholders from a portfolio that is invested predominantly in equity and equity related securities of companies engaged in banking and financial services.
24284,DHFL Pramerica Hybrid FTF-17-Reg(G),Unrated,Hybrid : Debt Oriented,The objective of the fund is to generate income by investing in fixed income securities maturing on or before the date of the maturity of the Scheme and to generate capital appreciation by investing in equity and equity related instruments.There can be no assurance that the investment objective of the Scheme will be realized.
24331,ICICI Pru Value Fund-1(D),Unrated,Equity : Multi Cap,The investment objective of the Scheme is to provide capital appreciation by investing in a well diversified portfolio of stocks through fundamental analysis.
24334,ICICI Pru FMP-70-540D-S(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio of fixed income securities/debt instruments maturing on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
24369,HSBC FTS-98-Reg(G),Unrated,Debt : FTP/FMP,To seek generation of returns by investing in a portfolio of fi xed income instruments which mature on or before the maturity date of the Plan(s).
24405,Invesco India Feeder - Invesco Global Equity Income Fund(G),Unrated,Equity : International,"To provide capital appreciation and/or income by investing predominantly in units of Invesco Global Equity Income Fund,an overseas equity fund which invests primarily in equities of companies worldwide.However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The Scheme does not assure or guarantee any returns."
24542,Reliance FHF-XXIV-24(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
24546,DHFL Pramerica Medium Term Fund-Reg(G),4,Debt : Medium Term,"To seek to generate income and capital appreciation by investing in a portfolio of debt and money market instruments. However, there can be no assurance that the investment objective of the Scheme will be achieved. The Scheme does not guarantee/indicate any returns."
24548,Reliance FHF-XXIV-25(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
24618,Edelweiss Eur Dynamic Equity Off-shr Fund-Reg(G),Unrated,Equity : International,"The primary investment objective of the Scheme is to seek to provide long term capital growth by investing predominantly in the JPMorgan Funds  Europe Dynamic Fund, an equity fund which invests primarily in an aggressively managed portfolio of European companies. However, there can be no assurance that the investment objective of the Scheme will be realised."
24619,Invesco India Feeder - Invesco Pan European Equity Fund-Reg(G),Unrated,Equity : International,"To generate capital appreciation by investing predominantly in units of Invesco Pan European Equity Fund, an overseas equity fund which invests primarily in equity securities of European companies with an emphasis on larger companies. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The Scheme does not assure or guarantee any returns."
24620,Reliance Japan Equity Fund(G),Unrated,Equity : International,"The primary investment objective of Reliance Japan Equity Fund is to provide long term capital appreciation to investors by primarily investing in equity and equity related securities of companies listed on the recognized stock exchanges of Japan and the secondary objective is togenerate consistent returns by investing in debt and money market securities of India. However, there can be no assurance or guarantee that the investment objective of the scheme will be achieved."
24688,ICICI Pru CPO Fund-IV-F-60M(G),Unrated,Hybrid : Debt Oriented,"The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
24735,Aditya Birla SL FTP-IY-Reg(G),Unrated,Debt : FTP/FMP,The scheme seeks to generate income by investing in a portfolio of fixed income securities maturing on or before the duration of the scheme.
24741,DHFL Pramerica Midcap Opp Fund-Reg(G),2,Equity : Mid Cap,"The primary objective of the Scheme is to achieve long term capital appreciation by predominantly investing in equity & equity related instruments of mid cap companies. However, there can be no assurance that the investment objective of the Scheme will be achieved. The Scheme does not guarantee/ indicate any returns."
24761,Kotak FMP-127-730D(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to generate returns through investments in debt and money market instruments with a view to reduce the interest rate risk. The Scheme will invest in debt and money market securities, maturing on or before maturity of the scheme. There is no assurance that the investment objective of the Scheme will be achieved."
24776,ICICI Pru Value Fund-2(D),Unrated,Equity : Multi Cap,"The investment objective of the Scheme is to provide capital appreciation by investing in a well diversified portfolio of stocks through fundamental analysis. However, there can be no assurance that the investment objectives of the scheme will be realized."
24794,Shriram Hybrid Equity Fund-Reg(G),Unrated,Hybrid : Equity Oriented,"The investment objective of the scheme would be to generate long term Capital appreciation and current income with reduced volatility by investing in a judicious mix of a diversified portfolio of equity and equity related investments, debt and money market instruments."
24798,Reliance Close Ended Equity Fund-A(G),Unrated,Equity : Mid Cap,"The investment objective of the scheme is to provide capital appreciation to the investors, which will be in line with their long term savings goal, by investing in a diversified portfolio of equity & equity related instruments with small exposure to fixed income securities. Although, the objective of the Fund is to generate optimal returns, the objective may or may not be achieved."
24803,HDFC Retirement Savings Fund-Equity Plan-Reg(G),Unrated,Equity : Tax Saving (ELSS),"The investment objective of the Investment Plans offered under the Scheme is to generate a corpus to provide for pension to an investor in the form of income to the extent of the redemption value of their holding after the age of 60 years by investing in a mix of securities comprising of equity, equityrelated instruments and/or Debt/Money Market instruments. There is no assurance that the investment objective of the Scheme will be realized."
24805,HDFC Retirement Savings Fund-Hybrid-Equity Plan-Reg(G),Unrated,Hybrid : Equity Oriented,"The investment objective of the Investment Plans offered under the Scheme is to generate a corpus to provide for pension to an investor in the form of income to the extent of the redemption value of their holding after the age of 60 years by investing in a mix of securities comprising of equity, equityrelated instruments and/or Debt/Money Market instruments. There is no assurance that the investment objective of the Scheme will be realized."
24807,HDFC Retirement Savings Fund-Hybrid-Debt Plan-Reg(G),Unrated,Hybrid : Debt Oriented,"The investment objective of the Investment Plans offered under the Scheme is to generate a corpus to provide for pension to an investor in the form of income to the extent of the redemption value of their holding after the age of 60 years by investing in a mix of securities comprising of equity, equityrelated instruments and/or Debt/Money Market instruments. There is no assurance that the investment objective of the Scheme will be realized."
24926,ICICI Pru CPO Fund-V-A-5Y(G),Unrated,Hybrid : Debt Oriented,"ICICI Prudential Capital Protection Oriented Fund V  Plan A - 5 years plan is a close ended Capital Protection Oriented Fund. The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
24939,ICICI Pru CPO Fund-IV-G-60M(G),Unrated,Hybrid : Debt Oriented,"ICICI Prudential Capital Protection Oriented Fund IV  Plan G  60 Months Plan is a close endedCapital Protection Oriented Fund. The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
24982,SBI Tax Advantage Fund-III-Reg(G),Unrated,Equity : Tax Saving (ELSS),"The investment objective of the scheme is to generate capital appreciation over a period of ten years by investing predominantly in equity and equity-related instruments of companies along with incometax benefit. However, there can be no assurance that the investment objective of the Scheme will be realized."
25075,LIC MF CPO Fund-2-Reg(G),Unrated,Hybrid : Debt Oriented,The scheme seeks to achieve capital protection by investing in fixed income securities maturing on or before the tenure of the scheme and seeks capital appreciation by investing in equity and equity related instruments.
25157,ICICI Pru Value Fund-3(D),Unrated,Equity : Multi Cap,"The investment objective of the Scheme is to provide capital appreciation by investing in a well diversified portfolio of stocks through fundamental analysis. However, there can be no assurance that the investment objectives of the Scheme will be realized."
25168,Sundaram Select Small Cap Series-III-Reg(G),Unrated,Equity : Mid Cap,"To seek capital appreciation by investing predominantly in equity/equityrelated instruments of companies that can be termed as small-caps. However, there can be no assurance that the investment objective of the Scheme will be realized. The fund will invest in stocks that are equal to or lower than the 101st stock and upto 300th stock in the NSE (after sorting the stocks by market-cap  in descending order)."
25270,Principal Retirement Savings Fund-Cons(G),Unrated,Debt : FoF,The objective of the Plan is to provide long term total return primarily by seeking income through investments made in debt/money market mutual funds with some exposure to equity mutual funds.
25272,Principal Retirement Savings Fund-Mod(G),Unrated,Hybrid : FoF,"The objective of the Plan is to provide long term total return by seeking capital appreciation and income through investments made in a basket of equity mutual funds, debt/money market mutual funds and Gold ETFs."
25274,Principal Retirement Savings Fund-Prog(G),Unrated,Hybrid : FoF,The objective of the Plan is to provide long term total return by seeking capital appreciation through investments made primarily in equity mutual funds with some allocation to debt/money market mutual funds and Gold ETFs.
25317,TATA FMP-46-D(G),Unrated,Debt : FTP/FMP,"The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of a scheme. The maturity of all investments shall be equal to or less than the maturity of a scheme. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The scheme does not assure or guarantee any returns."
25349,ICICI Pru FMP-71-480D-L(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio offixed income securities/debt instruments maturing on or before the maturity of the Scheme.However, there can be no assurance that the investment objective of the Scheme will be realized."
25353,Reliance Close Ended Equity Fund-B(G),Unrated,Equity : Mid Cap,"The investment objective of the scheme is to provide capital appreciation to the investors, which will be in line with their long term savings goal, by investing in a diversified portfolio of equity & equity related instruments with small exposure to fixed income securities. Although, the objective of the Fund is to generate optimal returns, the objective may or may not be achieved."
25425,Sundaram Select Micro Cap-Series I-Reg(G),Unrated,Equity : Small Cap,To seek capital appreciation by investing predominantly in equity/equity-related instruments of companies that can be termed as micro-caps. A company whose market capitalisation is equal to or lower than that of the 301st stock by market cap on the NSE at the time of investment will be considered to be in microcap category.
25471,Axis FTP-52-428D-Reg(G),Unrated,Debt : FTP/FMP,The Plan(s) of the Scheme will endeavour to generate returns through a portfolio of debt & money market instruments that are maturing on or before the maturity of the respective plan(s).
25473,UTI Multi Cap Fund(G),2,Equity : Multi Cap,"UTI-Multi Cap Fund is an open ended equity fund seeking to generate long term capital appreciation by investing in equity & equity related instruments across market capitalization, fixed income securities and money market instruments."
25533,ICICI Pru Multiple Yield-5-C(G),Unrated,Hybrid : Debt Oriented,"The primary objective of the Scheme is to seek to generate income by investing in a portfolio of fixed  income securities/ debt instruments. The secondary objective of the Scheme is to generate long term  capital appreciation by investing a portion of the Schemes assets in equity and equity related instruments. However, there can be no assurance that the investment objective of the Scheme will be realized."
25569,Baroda Pioneer Credit Risk Fund-A(G),5,Debt : Short Term,The primary objective of the Scheme is to generate returns by investing in debt and money market instruments across the credit spectrum. There is no assurance or guarantee that the investment objective of the Scheme will be realized.
25675,SBI DFS-16M-2-Reg(G),Unrated,Debt : FTP/FMP,"To provide regular income, liquidity and returns to the investors through investments in a portfolio comprising of debt instruments such as Government Securities, PSU & Corporate Bonds and Money Market Instruments maturing on or before the maturity of the scheme."
25783,Reliance FHF-XXV-15(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
25853,IDFC FTP-66-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Scheme is to seek to generate income by investing in a portfolio of debt and money market instruments maturing on or before the maturity of the scheme. There is no assurance or guarantee that the objectives of the scheme will be realized.
25872,DSPBR Dynamic Asset Allocation Fund-Reg(G),Unrated,Equity : FoF,The investment objective of the Scheme is to seek capital appreciation by managing the asset allocation between equity and fixed income securities. The Scheme will dynamically manage the asset allocation between equity and fixed income based on the relative valuation of equity and debt markets. The Scheme intends to generate long-term capital appreciation by investing in equity and equity related instruments and seeks to generate income through investments in fixed income securities and by using arbitrage and other derivative strategies.
25881,Reliance Close Ended Equity Fund-II-A(G),Unrated,Equity : Mid Cap,"The investment objective of the scheme is to provide capital appreciation to the investors, which will be in line with their long term savings goal, by investing in a diversified portfolio of equity & equity related instruments with small exposure to fixed income securities. Although, the objective of the Fund is to generate optimal returns, the objective may or may not be achieved."
25888,UTI FTIF-XVII-VII(465D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income  securities maturing on or before  the date of maturity of  the scheme. However, the scheme does not guarantee / indicate any return.  There is no assurance that the funds objective will be achieved.  "
25979,ICICI Pru Growth Fund-3(DP),Unrated,Equity : Multi Cap,"The investment objective of the Scheme is to provide capital appreciation by investing in a well diversified portfolio of equity and equity related securities. However, there can be no assurance that the investment objective of the Scheme will be realized."
26076,HDFC FMP-XXIX-1175D-Jan 2014(1)-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Plan(s) under the Scheme is to generate income through investments in Debt / Money Market Instruments and Government Securities maturing on or before the maturity date of the respective Plan(s). There is no assurance that the investment objective of the Scheme will be realized.
26107,Aditya Birla SL FTP-JX-Reg(G),Unrated,Debt : FTP/FMP,The Scheme seeks to generate income by investing in a portfolio of fixed income securities maturing on orbefore the duration of the Scheme.The Scheme does not guarantee/indicate any returns. There can be no assurance that the schemes objectives will be achieved.
26165,ICICI Pru FMP-72-440D-L(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio offixed income securities/debt instruments maturing on or before the maturity of the Scheme. However, there can be no assurance that the investment objective of the Scheme will be realized."
26170,IDFC FTP-70-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Scheme is to seek to generate income by investing in a portfolio of debt and money market instruments maturing on or before the maturity of the scheme. There is no assurance or guarantee that the objectives of the scheme will be realized.
26186,ICICI Pru FMP-72-366D-K(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio offixed income securities/debt instruments maturing on or before the maturity of the Scheme.However, there can be no assurance that the investment objective of the Scheme will be realized."
26211,DHFL Pramerica FMP-45-Reg(G),Unrated,Debt : FTP/FMP,The objective of the Scheme is to generate income by investing in debt and money market instruments maturing on or before the date of the maturity of the Scheme. There can be no assurance that the investment objective of the Scheme will be realized.
26225,Axis FTP-49-437D-Reg(G),Unrated,Debt : FTP/FMP,The Plan(s) of the Scheme will endeavour to generate returns through a portfolio of debt & money market instruments that are maturing on or before the maturity of the respective plan(s).
26248,Invesco India FMP-XXII-H(427D)(G),Unrated,Debt : FTP/FMP,"To generate income by investing in a portfolio of debt and money market instruments maturing on or before the date of maturity of the Scheme.However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The Scheme does not assure or guarantee any returns."
26275,Sundaram Select Micro Cap-Series III-Reg(G),Unrated,Equity : Small Cap,To seek capital appreciation by investing predominantly in equity/equity-related instruments of companies that can be termed as micro-caps. A company whose market capitalisation is equal to or lower than that of the 301st stock by market cap on the NSE at the time of investment will be considered to be in micro-cap category.
26322,ICICI Pru CPO Fund-V-C-1825D(G),Unrated,Hybrid : Debt Oriented,"ICICI Prudential Capital Protection Oriented Fund V  Plan C - 1825 Days is a close ended Capital Protection Oriented Fund. The investment objective of the Scheme is to seek to protect capital by investing a portion of the portfolio in highest rated debt securities and money market instruments and also to provide capital appreciation by investing the balance in equity and equity related securities. The debt securities would mature on or before the maturity of the Scheme.However, there can be no assurance that the investment objective of the Scheme will be realized."
26369,DHFL Pramerica FMP-47-Reg(G),Unrated,Debt : FTP/FMP,The objective of the Scheme is to generate Objective income by investing in debt and money market instruments maturing on or before the date of the maturity of the Scheme.There can be no assurance that the investment objective of the Scheme will be realized.
26469,ICICI Pru FMP-72-425D-N(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio offixed income securities/debt instruments maturing on or before the maturity of the Scheme.However, there can be no assurance that the investment objective of the Scheme will be realized."
26481,Motilal Oswal Multicap 35 Fund-Reg(G),5,Equity : Multi Cap,"The investment objective of the Scheme is to achieve long term capital appreciation by primarily investing in a maximum of 35 equity & equity related instruments across sectors and market-capitalization levels. However, there can be no assurance or guarantee that the investment objective of the Scheme would be achieved."
26483,IDFC FTP-74-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Scheme is to seek to generate income by investing in a portfolio of debt and money market instruments maturing on or before the maturity of the scheme. There is no assurance or guarantee that the objectives of the scheme will be realized.
26517,SBI DFS-A-4-Reg(G),Unrated,Debt : FTP/FMP,"The fund endeavours to provide regular returns and capital growth with limited interest rate risk to the investors through investments in a portfolio comprising of debt instruments such as Government Securities, PSU & Corporate Bonds and Money Market Instruments maturing on or before the maturity of the scheme. There is no assurance or guarantee that the Funds objective will be achieved."
26629,Franklin India Feeder - Franklin European Growth Fund(G),Unrated,Equity : International,"The Fund seeks to provide capital appreciation by investing predominantly in units of Franklin European Growth Fund, an overseas equity fund which primarily invests in securities of issuers incorporated or having their principal business in European countries. However, there is no assurance or guarantee that the objective of the scheme will be achieved."
26637,UTI FTIF-XVII-XII(1148D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before the date of maturity of the scheme. However, the scheme does not guarantee / indicate any return. There is no assurance that the funds objective will be achieved."
26687,TATA FMP-46-M(G),Unrated,Debt : FTP/FMP,"The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of the scheme. The maturity of all investments shall be equal to or less than the maturity of a scheme. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The scheme does not assure or guarantee any returns."
26706,ICICI Pru FMP-72-409D-S(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to seek to generate income by investing in a portfolio offixed income securities/debt instruments maturing on or before the maturity of the Scheme.However, there can be no assurance that the investment objective of the Scheme will be realized."
26720,UTI FTIF-XVII-XIII(369D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before the date of maturity of the scheme. However, the scheme does not guarantee / indicate any return. There is no assurance that the funds objective will be achieved."
26738,Aditya Birla SL FTP-KE-Reg(G),Unrated,Debt : FTP/FMP,The scheme seeks to generate income by investing in a portfolio of fixed income securities maturing on or before the duration of the scheme.The Scheme does not guarantee/indicate any returns. There can be no assurance that the schemes objectives will be achieved.
26758,TATA FMP-46-N(G),Unrated,Debt : FTP/FMP,"The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of the scheme. The maturity of all investments shall be equal to or less than the maturity of a scheme. However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The scheme does not assure or guarantee any returns."
26770,Reliance FHF-XXVI-1(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolioof the following securities maturing on or before the date of maturity of the scheme with the objective of limiting interest rate volatility  Central and State Government securities and Other fixed income/debt securities.
26776,Edelweiss FMP-38-Reg(G),Unrated,Debt : FTP/FMP,"The investment objective of the Scheme is to generate income through investments in Debt Securities / Money Market Instruments and GoI Securities maturing on or before the maturity date of the Scheme. However, there can be no assurance that income can be generated, regular or otherwise or that the investment objective of the Scheme will be realized."
26780,DHFL Pramerica LT Equity Fund-Reg(G),Unrated,Equity : Tax Saving (ELSS),"The primary objective of the Scheme is to generate long-term capital appreciation by predominantly investing in equity & equity related instruments and to enable eligible investors to avail deduction from total income, as permitted under the Income Tax Act, 1961 as amended from time to time.However, there is no assurance that the investment objective shall be realized."
26805,Aditya Birla SL FTP-KH-Reg(G),Unrated,Debt : FTP/FMP,The Scheme seeks to generate income by investing in a portfolio of fixed income securities maturing on or before the duration of the Scheme. The Scheme does not guarantee/indicate any returns. There can be no assurance that the schemes objectives will be achieved.
26871,UTI FTIF-XVII-XV(1825D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before the date of maturity of the scheme. However, the scheme does not guarantee / indicate any return. There is no assurance that the funds objective will be achieved."
